"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 13 22:35:50 GMT 2023","Fri Jan 13 22:35:50 GMT 2023","28","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Fri Jan 13 22:35:50 GMT 2023","Fri Jan 13 22:35:50 GMT 2023","1","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Fri Jan 13 22:36:16 GMT 2023","Fri Jan 13 22:36:26 GMT 2023","10303","","behave","","","","where is skill conflict -- @1.1 where is skill conflict",""
"passed","Fri Jan 13 22:36:07 GMT 2023","Fri Jan 13 22:36:08 GMT 2023","361","","behave","","","","triger automation",""
"passed","Fri Jan 13 22:35:50 GMT 2023","Fri Jan 13 22:35:50 GMT 2023","0","unittests","test_haclient","TestUrlChecker","","","test_ip_six_full","Test regex parsing user inputted url as ip v6 address"
"passed","Fri Jan 13 22:36:08 GMT 2023","Fri Jan 13 22:36:09 GMT 2023","1063","","behave","","","","triger script",""
"passed","Fri Jan 13 22:35:50 GMT 2023","Fri Jan 13 22:35:50 GMT 2023","0","unittests","test_haclient","TestUrlChecker","","","test_ipv6_with_port","Test regex parsing user inputted as ipv6 with port"
"passed","Fri Jan 13 22:35:50 GMT 2023","Fri Jan 13 22:35:50 GMT 2023","5","unittests","test_haclient","TestUrlChecker","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Fri Jan 13 22:36:47 GMT 2023","Fri Jan 13 22:36:57 GMT 2023","10303","","behave","","","","where is skill conflict -- @1.4 where is skill conflict",""
"passed","Fri Jan 13 22:36:07 GMT 2023","Fri Jan 13 22:36:07 GMT 2023","668","","behave","","","","turn off light",""
"passed","Fri Jan 13 22:36:15 GMT 2023","Fri Jan 13 22:36:16 GMT 2023","1021","","behave","","","","tracker",""
"passed","Fri Jan 13 22:35:50 GMT 2023","Fri Jan 13 22:35:50 GMT 2023","1","unittests","test_haclient","TestAdditionalFunctions","","","test_normalize_string","Test string normalizing function
        Test cases contain in/out duos which should be equal"
"passed","Fri Jan 13 22:35:50 GMT 2023","Fri Jan 13 22:35:50 GMT 2023","0","unittests","test_haclient","TestUrlChecker","","","test_ip_six_all","Test regex parsing user inputted url as ip v6 address"
"passed","Fri Jan 13 22:36:06 GMT 2023","Fri Jan 13 22:36:06 GMT 2023","678","","behave","","","","increase light brightness",""
"passed","Fri Jan 13 22:37:08 GMT 2023","Fri Jan 13 22:37:08 GMT 2023","377","","behave","","","","show image",""
"passed","Fri Jan 13 22:35:54 GMT 2023","Fri Jan 13 22:35:55 GMT 2023","342","","behave","","","","climate sensor",""
