"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 13 22:28:29 GMT 2023","Fri Jan 13 22:28:30 GMT 2023","1014","","behave","","","","tracker",""
"passed","Fri Jan 13 22:28:03 GMT 2023","Fri Jan 13 22:28:03 GMT 2023","13","unittests","test_haclient","TestUrlChecker","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Fri Jan 13 22:29:12 GMT 2023","Fri Jan 13 22:29:23 GMT 2023","10302","","behave","","","","show image of missing entity",""
"passed","Fri Jan 13 22:28:09 GMT 2023","Fri Jan 13 22:28:10 GMT 2023","1019","","behave","","","","toggle on switch",""
"passed","Fri Jan 13 22:28:03 GMT 2023","Fri Jan 13 22:28:03 GMT 2023","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Fri Jan 13 22:28:28 GMT 2023","Fri Jan 13 22:28:29 GMT 2023","737","","behave","","","","triger script",""
"passed","Fri Jan 13 22:28:03 GMT 2023","Fri Jan 13 22:28:03 GMT 2023","1","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Fri Jan 13 22:28:08 GMT 2023","Fri Jan 13 22:28:09 GMT 2023","379","","behave","","","","turn on switch",""
"passed","Fri Jan 13 22:28:09 GMT 2023","Fri Jan 13 22:28:09 GMT 2023","383","","behave","","","","toggle off switch",""
"passed","Fri Jan 13 22:29:12 GMT 2023","Fri Jan 13 22:29:12 GMT 2023","345","","behave","","","","set climate temperature",""
"passed","Fri Jan 13 22:28:29 GMT 2023","Fri Jan 13 22:28:29 GMT 2023","556","","behave","","","","read light state",""
"passed","Fri Jan 13 22:28:51 GMT 2023","Fri Jan 13 22:29:01 GMT 2023","10302","","behave","","","","where is skill conflict -- @1.3 where is skill conflict",""
"passed","Fri Jan 13 22:28:20 GMT 2023","Fri Jan 13 22:28:20 GMT 2023","696","","behave","","","","increase light brightness",""
"passed","Fri Jan 13 22:29:12 GMT 2023","Fri Jan 13 22:29:12 GMT 2023","332","","behave","","","","add item",""
"passed","Fri Jan 13 22:29:01 GMT 2023","Fri Jan 13 22:29:12 GMT 2023","10304","","behave","","","","where is skill conflict -- @1.4 where is skill conflict",""
"passed","Fri Jan 13 22:28:03 GMT 2023","Fri Jan 13 22:28:03 GMT 2023","0","unittests","test_haclient","TestUrlChecker","","","test_wrong_entry","Test regex parsing user inputted url that should fail"
"passed","Fri Jan 13 22:28:20 GMT 2023","Fri Jan 13 22:28:21 GMT 2023","336","","behave","","","","decrease light brightness",""
"passed","Fri Jan 13 22:28:27 GMT 2023","Fri Jan 13 22:28:28 GMT 2023","1034","","behave","","","","triger automation",""
"passed","Fri Jan 13 22:28:03 GMT 2023","Fri Jan 13 22:28:03 GMT 2023","0","unittests","test_haclient","TestAdditionalFunctions","","","test_normalize_string","Test string normalizing function
        Test cases contain in/out duos which should be equal"
"passed","Fri Jan 13 22:28:41 GMT 2023","Fri Jan 13 22:28:51 GMT 2023","10302","","behave","","","","where is skill conflict -- @1.2 where is skill conflict",""
"passed","Fri Jan 13 22:28:03 GMT 2023","Fri Jan 13 22:28:03 GMT 2023","40","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Fri Jan 13 22:29:23 GMT 2023","Fri Jan 13 22:29:23 GMT 2023","378","","behave","","","","show image",""
"passed","Fri Jan 13 22:28:03 GMT 2023","Fri Jan 13 22:28:03 GMT 2023","0","unittests","test_haclient","TestAdditionalFunctions","","","test_normalize_dialog","Test dialog normalizing function used as decorator.
        Test cases contain in/out duos which should be equal"
"passed","Fri Jan 13 22:28:03 GMT 2023","Fri Jan 13 22:28:03 GMT 2023","1","unittests","test_haclient","TestUrlChecker","","","test_ip_six_all","Test regex parsing user inputted url as ip v6 address"
"passed","Fri Jan 13 22:28:19 GMT 2023","Fri Jan 13 22:28:20 GMT 2023","338","","behave","","","","set light brightness",""
"passed","Fri Jan 13 22:28:08 GMT 2023","Fri Jan 13 22:28:08 GMT 2023","339","","behave","","","","climate sensor",""
"passed","Fri Jan 13 22:28:21 GMT 2023","Fri Jan 13 22:28:27 GMT 2023","6570","","behave","","","","turn off light",""
"passed","Fri Jan 13 22:28:18 GMT 2023","Fri Jan 13 22:28:19 GMT 2023","700","","behave","","","","turn on light",""
"passed","Fri Jan 13 22:28:03 GMT 2023","Fri Jan 13 22:28:03 GMT 2023","0","unittests","test_haclient","TestUrlChecker","","","test_ipv6_with_port","Test regex parsing user inputted as ipv6 with port"
"passed","Fri Jan 13 22:28:03 GMT 2023","Fri Jan 13 22:28:03 GMT 2023","1","unittests","test_haclient","TestUrlChecker","","","test_ip_six_full","Test regex parsing user inputted url as ip v6 address"
"passed","Fri Jan 13 22:28:03 GMT 2023","Fri Jan 13 22:28:03 GMT 2023","2","unittests","test_haclient","TestHaClient","","","test_toggle_lights","Test toggle functionality"
"passed","Fri Jan 13 22:28:07 GMT 2023","Fri Jan 13 22:28:08 GMT 2023","1075","","behave","","","","default sensor",""
"passed","Fri Jan 13 22:28:10 GMT 2023","Fri Jan 13 22:28:18 GMT 2023","8279","","behave","","","","turn off switch",""
"passed","Fri Jan 13 22:28:03 GMT 2023","Fri Jan 13 22:28:03 GMT 2023","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Fri Jan 13 22:28:03 GMT 2023","Fri Jan 13 22:28:03 GMT 2023","1","unittests","test_haclient","TestUrlChecker","","","test_ip_four","Test regex parsing user inputted url as ip v4 address"
"passed","Fri Jan 13 22:28:30 GMT 2023","Fri Jan 13 22:28:41 GMT 2023","10302","","behave","","","","where is skill conflict -- @1.1 where is skill conflict",""
