"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 13 22:43:28 GMT 2023","Fri Jan 13 22:43:33 GMT 2023","4313","","behave","","","","default sensor",""
"passed","Fri Jan 13 22:44:37 GMT 2023","Fri Jan 13 22:44:47 GMT 2023","10303","","behave","","","","show image of missing entity",""
"passed","Fri Jan 13 22:43:43 GMT 2023","Fri Jan 13 22:43:44 GMT 2023","701","","behave","","","","turn on light",""
"passed","Fri Jan 13 22:43:23 GMT 2023","Fri Jan 13 22:43:23 GMT 2023","0","unittests","test_haclient","TestHaClient","","","test_broke_entity","Test behavior with non-exist entity"
"passed","Fri Jan 13 22:43:23 GMT 2023","Fri Jan 13 22:43:23 GMT 2023","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl","Test with ssl"
"passed","Fri Jan 13 22:44:06 GMT 2023","Fri Jan 13 22:44:16 GMT 2023","10302","","behave","","","","where is skill conflict -- @1.2 where is skill conflict",""
"passed","Fri Jan 13 22:43:34 GMT 2023","Fri Jan 13 22:43:35 GMT 2023","1019","","behave","","","","toggle on switch",""
"passed","Fri Jan 13 22:43:23 GMT 2023","Fri Jan 13 22:43:23 GMT 2023","0","unittests","test_haclient","TestUrlChecker","","","test_wrong_entry","Test regex parsing user inputted url that should fail"
"passed","Fri Jan 13 22:43:33 GMT 2023","Fri Jan 13 22:43:33 GMT 2023","338","","behave","","","","climate sensor",""
"passed","Fri Jan 13 22:43:23 GMT 2023","Fri Jan 13 22:43:23 GMT 2023","0","unittests","test_haclient","TestAdditionalFunctions","","","test_normalize_string","Test string normalizing function
        Test cases contain in/out duos which should be equal"
"passed","Fri Jan 13 22:43:54 GMT 2023","Fri Jan 13 22:43:54 GMT 2023","701","","behave","","","","read light state",""
"passed","Fri Jan 13 22:43:23 GMT 2023","Fri Jan 13 22:43:23 GMT 2023","1","unittests","test_haclient","TestUrlChecker","","","test_ip_six_all","Test regex parsing user inputted url as ip v6 address"
"passed","Fri Jan 13 22:43:44 GMT 2023","Fri Jan 13 22:43:45 GMT 2023","692","","behave","","","","increase light brightness",""
"passed","Fri Jan 13 22:43:23 GMT 2023","Fri Jan 13 22:43:23 GMT 2023","0","unittests","test_haclient","TestAdditionalFunctions","","","test_normalize_dialog","Test dialog normalizing function used as decorator.
        Test cases contain in/out duos which should be equal"
"passed","Fri Jan 13 22:43:23 GMT 2023","Fri Jan 13 22:43:23 GMT 2023","23","unittests","test_haclient","TestHaClient","","","test_light_nossl","Test base turn on/off behavior.
         This need running HA session!
        "
"passed","Fri Jan 13 22:43:23 GMT 2023","Fri Jan 13 22:43:23 GMT 2023","6","unittests","test_haclient","TestUrlChecker","","","test_check_ip_with_hostname","Test regex parsing user inputted url as hostname"
"passed","Fri Jan 13 22:43:23 GMT 2023","Fri Jan 13 22:43:23 GMT 2023","0","unittests","test_haclient","TestHaClient","","","test_mock_ssl_no_port","Test with ssl and without port number specified"
"passed","Fri Jan 13 22:43:45 GMT 2023","Fri Jan 13 22:43:45 GMT 2023","339","","behave","","","","decrease light brightness",""
